molecular formula,substance name,CAS No.,"temperature, Tmin (K)","temperature, Tmax (K)",A,B,C,D,E,F,G
C2H2Cl2,"trans-1,2-dichloroethylene",156-60-5,150.0,1500.0,23.671601623614,0.15141475000795,6.1181007683359E-05,-4.1685501392563E-07,4.9402087586832E-10,-2.5220079799698E-13,4.8487576738046E-17
C2H2Cl2,dichloroethylene,25323-30-2,150.0,1500.0,29.500264916685,0.064323808513568,0.00042280250959226,-1.0960222901739E-06,1.1425900098024E-09,-5.5909639581133E-13,1.0559209315858E-16
C2H2Cl2,"1,2-dichloroethylene, cis and trans",540-59-0,150.0,1500.0,29.5,0.064323808513568,0.00042280250959226,-1.0960222901739E-06,1.1425900098024E-09,-5.5909639581133E-13,1.0559209315858E-16
C2H2Cl2F2,"1,1-dichloro-1,2-difluoroethane",1842-05-3,150.0,1500.0,34.118671519645,0.16962969391164,0.00036755672109158,-1.190458394316E-06,1.2880534872699E-09,-6.3425633507325E-13,1.2001715559426E-16
C2H2Cl2F2,"1,1-dichloro-2,2-difluoroethane",471-43-2,150.0,1500.0,27.915011108701,0.26945592325482,3.6558863636358E-05,-6.4777823283542E-07,8.1251087873727E-10,-4.2114728181285E-13,8.1184837908825E-17
C2H2Cl2F2,"1,2-dichloro-1,1-difluoroethane",1649-08-7,150.0,1500.0,45.496903135493,0.12215768417475,0.00045065155187812,-1.2439309454472E-06,1.2922356299684E-09,-6.2515665695678E-13,1.1674583324538E-16
C2H2Cl2F2,"1,2-dichloro-1,2-difluoroethane",431-06-1,150.0,1500.0,13.807799118128,0.44075674187239,-0.00085462983337485,1.2360714202337E-06,-1.0966296581092E-09,5.0809619066081E-13,-9.3202660401638E-17
C2H2Cl2O,chloroacetyl chloride,79-04-9,150.0,1500.0,10.090680543936,0.38560674694484,-0.00075792602280594,1.0324903882035E-06,-8.355365659301E-10,3.5171829270282E-13,-5.8736519660247E-17
C2H2Cl2O,dichloroacetaldehyde,79-02-7,150.0,1500.0,6.630201946387,0.44021010648064,-0.0010511633125225,1.7607610608383E-06,-1.702117676356E-09,8.3533576741918E-13,-1.6062064780538E-16
C2H2Cl2O2,dichloroacetic acid,79-43-6,150.0,1500.0,-14.742203234179,1.2119301633876,-0.0036064282199045,6.0626487469049E-06,-5.6288938833569E-09,2.6767874586367E-12,-5.0628206243236E-16
C2H2Cl3F,"1,1,1-trichloro-2-fluoroethane",2366-36-1,150.0,1500.0,21.391392717018,0.37902137348696,-0.00044235757681849,2.6390677046147E-07,-7.0829787955474E-11,6.1883034561565E-15,-2.1947534949055E-19
C2H2Cl3F,"1,1,2-trichloro-1-fluoroethane",811-95-0,150.0,1500.0,27.577319676092,0.28571805415111,-5.9900372349561E-05,-4.4859013997835E-07,6.0382485452929E-10,-3.1222581696658E-13,5.9457100935537E-17
C2H2Cl3F,"1,1,2-trichloro-2-fluoroethane",359-28-4,150.0,1500.0,7.2664472878239,0.55684510193497,-0.0012820869259966,1.9779396728199E-06,-1.7808582889732E-09,8.3012670779021E-13,-1.5376271486368E-16
C2H2Cl4,"1,1,1,2-tetrachloroethane",630-20-6,150.0,1500.0,30.062640740639,0.31491917031438,-0.00022181338251688,-1.3119636823034E-07,3.2288793129998E-10,-1.9554912512348E-13,4.0389133513575E-17
C2H2Cl4,"1,1,2,2-tetrachloroethane",79-34-5,150.0,1500.0,38.468268586597,0.17919467685449,0.00031588854982771,-1.1094092675776E-06,1.2416223824037E-09,-6.2753642516964E-13,1.2080181507216E-16
C2H2F2,"1,1-difluoroethylene",75-38-7,150.0,1500.0,36.617507427952,-0.066633865077174,0.00090293963157336,-1.9161929981456E-06,1.8774143809926E-09,-8.9213978012627E-13,1.6573512335343E-16
C2H2F2,"cis-1,2-difluoroethene",1630-77-9,150.0,1500.0,32.348280678086,-0.013923384400636,0.00065201458564733,-1.3997073101505E-06,1.3546888348566E-09,-6.351108845252E-13,1.1662987789306E-16
C2H2F2,"trans-1,2-difluoroethene",1630-78-0,150.0,1500.0,27.72507573377,0.059198106746959,0.00036011611772994,-8.6818292995454E-07,8.5837695967419E-10,-4.040832156696E-13,7.4159885738507E-17
C2H2F3I,"1,1,1-trifluoro-2-iodoethane",353-83-3,150.0,1500.0,48.213436703195,0.0026775857876894,0.00095351854618863,-2.1641134721655E-06,2.1474036474163E-09,-1.0225565016418E-12,1.903667577095E-16
C2H2F4,"1,1,1,2-tetrafluoroethane",811-97-2,150.0,1500.0,28.36720891809,0.1470832426666,0.00044138006003795,-1.2858921184562E-06,1.3592241703462E-09,-6.6353326701413E-13,1.2458070349932E-16
C2H2F4,"1,1,2,2-tetrafluoroethane",359-35-3,150.0,1500.0,23.569387745515,0.29512634338814,-0.00028424343686717,1.7368712130308E-07,-8.1552058167683E-11,3.0229805269426E-14,-5.7771626724129E-18
C2H2F4O,tetrafluorodimethyl ether,1691-17-4,150.0,1500.0,78.913422838906,-0.28160073839999,0.002064279188821,-4.0512457071071E-06,3.7892575781432E-09,-1.7398162864293E-12,3.1480422132279E-16
C2H2N2O,"1,3,4-oxadiazole",288-99-3,150.0,1500.0,60.815234231764,-0.40511000434591,0.0022166500238475,-4.1193321476594E-06,3.7966808994681E-09,-1.7421376441724E-12,3.169936386288E-16
C2H2N2S,"1,3,4-thiadiazole",289-06-5,150.0,1500.0,37.439436333763,-0.1725751480372,0.0015210506028548,-3.068591119005E-06,2.9241245075543E-09,-1.3628096322461E-12,2.4956135254343E-16
C2H2N4,"1,2,4,5-tetrazine",290-96-0,150.0,1500.0,68.610408879748,-0.40808148652617,0.0023634643854546,-4.4029745546154E-06,4.0128148951698E-09,-1.807358261894E-12,3.2160461353011E-16
C2H2O,ketene,463-51-4,150.0,1500.0,21.124507574097,0.1178478935149,-1.9696809396172E-05,-1.6112182632098E-07,2.2609522295482E-10,-1.2477941987509E-13,2.5240431547501E-17
C2H2O2,glyoxal,107-22-2,150.0,1500.0,26.6490540282,0.081791444966011,0.0002366091539872,-5.4122507842642E-07,4.4932882915835E-10,-1.6547344601805E-13,2.2020042304311E-17
C2H2O4,oxalic acid,144-62-7,150.0,1500.0,22.901478282391,0.17816892090226,0.00036779946447132,-1.2616558529704E-06,1.4439158979661E-09,-7.4904704858337E-13,1.477071399336E-16
C2H3Br,vinyl bromide,593-60-2,150.0,1500.0,30.043320323618,-0.0068271956237359,0.00061668699336447,-1.4055729646024E-06,1.460849000314E-09,-7.3886726531363E-13,1.4602811153561E-16
C2H3BrO,acetyl bromide,506-96-7,150.0,1500.0,17.50140880405,0.25786305134631,-0.00037090425484281,3.8273909398052E-07,-1.9995785189958E-10,2.4620373922559E-14,8.2381786874655E-18
C2H3Br3,"1,1,1-tribromoethane",2311-14-0,150.0,1500.0,32.325102502043,0.30242084476367,-0.00033835794164935,2.2375134303898E-07,-8.1652851938079E-11,1.3220633829234E-14,-3.0713054792911E-19
C2H3Br3,"1,1,2-tribromoethane",78-74-0,150.0,1500.0,34.718212049516,0.18480047341278,0.00029785959808934,-1.2440980163498E-06,1.5763702473971E-09,-8.8673763424824E-13,1.8734811964531E-16
C2H3Cl,vinyl chloride,75-01-4,150.0,1500.0,31.424774577401,-0.034375181579177,0.00068721149709166,-1.4428230069478E-06,1.3973266207983E-09,-6.5857143955983E-13,1.2161673561806E-16
C2H3ClF2,"1-chloro-1,1-difluoroethane",75-68-3,150.0,1500.0,18.877309770485,0.2297959916176,8.0107957197606E-05,-6.1041990534194E-07,7.2766429646254E-10,-3.7081916576194E-13,7.0993516053798E-17
C2H3ClF2,"1-chloro-1,2-difluoroethane",338-64-7,150.0,1500.0,23.026493623111,0.23628484620416,-0.0001305609046292,-5.8465626307469E-08,1.6330033759251E-10,-1.1848438986984E-13,3.0360243385562E-17
C2H3ClF2,"2-chloro-1,1-difluoroethane",338-65-8,150.0,1500.0,23.026493623111,0.23628484620416,-0.0001305609046292,-5.8465626307469E-08,1.6330033759251E-10,-1.1848438986984E-13,3.0360243385562E-17
C2H3ClO,acetyl chloride,75-36-5,150.0,1500.0,21.386054809932,0.19380361328918,-0.00012941213527258,-2.6477954885194E-08,1.5115455672438E-10,-1.2314942199345E-13,3.2395287326419E-17
C2H3ClO,chloroacetaldehyde,107-20-0,150.0,1500.0,17.28344923788,0.2110567344636,-0.00019368030849771,1.2077620531204E-07,-5.8402584408048E-12,-4.7893104866174E-14,1.9310282790033E-17
C2H3ClO2,chloroacetic acid,79-11-8,150.0,1500.0,-4.3777979757385,0.98866737468159,-0.0027378930656041,4.3608426607519E-06,-3.8590946767833E-09,1.7617340460485E-12,-3.2247854111953E-16
C2H3ClO2,methyl chloroformate,79-22-1,150.0,1500.0,23.976152661994,0.29188062663229,-0.00036538771881304,3.7442496153014E-07,-2.4354563490018E-10,7.4550912740463E-14,-6.4492998528373E-18
C2H3Cl2F,"1,1-dichloro-1-fluoroethane",1717-00-6,150.0,1500.0,18.283848055083,0.28928891579716,-0.00013859896804674,-2.4947153262925E-07,4.1581368218908E-10,-2.3419461480709E-13,4.7078669439716E-17
C2H3Cl2F,"1,1-dichloro-2-fluoroethane",430-53-5,150.0,1500.0,16.485141793478,0.35237320625917,-0.00055801799722303,6.8340262623303E-07,-5.2092829323501E-10,2.0354612724592E-13,-3.0199811074611E-17
C2H3Cl2F,"1,2-dichloro-1-fluoroethane",430-57-9,150.0,1500.0,16.485141793478,0.35237320625917,-0.00055801799722303,6.8340262623303E-07,-5.2092829323501E-10,2.0354612724592E-13,-3.0199811074611E-17
C2H3Cl3,"1,1,1-trichloroethane",71-55-6,150.0,1500.0,32.361507847823,0.21566938404697,6.576790354441E-05,-5.5149338827346E-07,6.5579891837275E-10,-3.3069749033682E-13,6.242316479671E-17
C2H3Cl3,"1,1,2-trichloroethane",79-00-5,150.0,1500.0,48.334993414416,-0.039171989902337,0.0010468991988933,-2.2603423427762E-06,2.1997386462056E-09,-1.0344904207223E-12,1.902819148855E-16
C2H3Cl3Si,trichlorovinylsilane,75-94-5,150.0,1500.0,90.794507103521,-0.21330667016559,0.0016422598401217,-3.2925138066412E-06,3.1536698180032E-09,-1.4808697175629E-12,2.7322211483507E-16
C2H3F,vinyl fluoride,75-02-5,150.0,1500.0,33.764279057116,-0.084853107001372,0.00085548955917446,-1.7044008689411E-06,1.6137454229536E-09,-7.5060683740056E-13,1.3743155215682E-16
C2H3FO,acetyl fluoride,557-99-3,150.0,1500.0,29.816451692745,0.046188663092509,0.000433705313027,-1.032348867534E-06,1.099452300693E-09,-5.7813953731655E-13,1.1952567634368E-16
C2H3F3,"1,1,1-trifluoroethane",420-46-2,150.0,1500.0,20.21765965994,0.17853484288304,0.00024198700370608,-8.5683464613192E-07,9.3500637125788E-10,-4.6249433449383E-13,8.7523103116918E-17
C2H3F3,"1,1,2-trifluoroethane",430-66-0,150.0,1500.0,33.981672689594,0.072334616877284,0.00048049370631509,-1.0097043869037E-06,8.2266932287448E-10,-2.9098135760878E-13,3.500642575583E-17
C2H3I,vinyl iodide,593-66-8,150.0,1500.0,49.864664535988,-0.1642551699831,0.0011890455645457,-2.4561518337581E-06,2.4577208115701E-09,-1.203236662885E-12,2.3018262597208E-16
C2H3I3,"1,1,1-triiodoethane",594-21-8,150.0,1500.0,26.596968328023,0.27461174721602,0.00018486618865035,-1.2314873200888E-06,1.5506898301677E-09,-8.0839424826544E-13,1.5460683398804E-16
C2H3N,acetonitrile,75-05-8,150.0,1500.0,16.127796852286,0.15879749390038,-0.00018220417880635,2.4832217338121E-07,-2.3587148104524E-10,1.1516839890773E-13,-2.1940203190274E-17
C2H3N,methyl isocyanide,593-75-9,150.0,1500.0,19.829978388027,0.10484740374937,6.6071200313057E-05,-2.8444457195933E-07,3.5833395071908E-10,-2.1478600789984E-13,4.9138046688438E-17
C2H3NO,methyl isocyanate,624-83-9,150.0,1500.0,26.159978159949,0.081042257801302,0.00025343337339322,-6.6454998674268E-07,7.3663954149685E-10,-4.0321793418905E-13,8.6392770078892E-17
C2H3NO,hydroxyacetonitrile,107-16-4,150.0,1500.0,74.558269660778,-0.23063806892225,0.0011117778707756,-1.8548255760745E-06,1.5816773019208E-09,-6.8659671658369E-13,1.1992253126984E-16
C2H3NS,methyl thiocyanate,556-64-9,150.0,1500.0,15.096219042463,0.30459111049595,-0.00052207448309236,5.9613197130106E-07,-3.565698111204E-10,8.3876655407079E-14,-9.7166203527572E-19
C2H3NaO2,sodium acetate,127-09-3,150.0,1500.0,91.164761362784,-0.38432603199427,0.0020567766076758,-3.8477947040512E-06,3.5831825060177E-09,-1.6580674227606E-12,3.0322606254062E-16
C2H4,ethylene,74-85-1,150.0,1500.0,47.318114841922,-0.23337615902066,0.0012401397120699,-2.2241479555987E-06,2.0132849254535E-09,-9.1445507348841E-13,1.6511643574175E-16
C2H4Br2,"1,1-dibromoethane",557-91-5,150.0,1500.0,36.045810744767,0.088155091964415,0.00043340956276076,-1.0867505023145E-06,1.0977790975148E-09,-5.2501114560027E-13,9.7502084928739E-17
C2H4Br2,"1,2-dibromoethane",106-93-4,150.0,1500.0,43.081846896576,0.17272395549444,-9.5876370179433E-05,6.5460466742201E-08,-4.4336866473614E-11,5.8729100587488E-15,3.4870574606327E-18
C2H4ClF,1-chloro-1-fluoroethane,1615-75-4,150.0,1500.0,29.083371012239,0.077238303170748,0.00049947329073351,-1.2085936395811E-06,1.2141722135483E-09,-5.8170029667636E-13,1.0852675779113E-16
C2H4ClF,1-chloro-2-fluoroethane,762-50-5,150.0,1500.0,53.529984902541,-0.18078401762036,0.0013742831699846,-2.6248999424106E-06,2.4238937473096E-09,-1.1073736973335E-12,2.0005075516653E-16
C2H4Cl2,"1,1-dichloroethane",75-34-3,150.0,1500.0,38.497042653212,0.03111225700328,0.00064522000365423,-1.458597852267E-06,1.4421241091728E-09,-6.8595107073376E-13,1.2734551051566E-16
C2H4Cl2,"1,2-dichloroethane",107-06-2,150.0,1500.0,34.444768751118,0.093315350153099,0.00036774434709811,-8.8836369688133E-07,8.5983179050393E-10,-3.9773098589908E-13,7.2098426273157E-17
C2H4Cl2,dichloroethane,1300-21-6,150.0,1500.0,34.444768751118,0.093315350153099,0.00036774434709811,-8.8836369688133E-07,8.5983179050393E-10,-3.9773098589908E-13,7.2098426273157E-17
C2H4Cl2O,bis(chloromethyl) ether,542-88-1,150.0,1500.0,43.190319243192,0.00029170134898817,0.00096905816984567,-2.2243240131443E-06,2.2944398954886E-09,-1.1492279963692E-12,2.2547492358397E-16
C2H4F2,"1,1-difluoroethane",75-37-6,150.0,1500.0,34.305341809234,-0.005597256415712,0.00076294392637621,-1.6042946199867E-06,1.531028634719E-09,-7.1193404498388E-13,1.3009801848046E-16
C2H4F2,"1,2-difluoroethane",624-72-6,150.0,1500.0,47.340082771283,-0.090122236442403,0.00092040753042237,-1.6993428738969E-06,1.508637624921E-09,-6.6798159858456E-13,1.178614708089E-16
C2H4I2,"1,1-diiodoethane",594-02-5,150.0,1500.0,28.379145411922,0.22532038164915,-6.2920221232121E-05,-2.3860521523697E-07,2.9440673869492E-10,-1.1986838311861E-13,1.4677553830457E-17
C2H4I2,"1,2-diiodoethane",624-73-7,150.0,1500.0,24.767584797962,0.25739050137282,-0.00030531259328284,4.1728846518851E-07,-4.8398782380977E-10,3.0322272951578E-13,-7.1773863782092E-17
C2H4N2,aminoacetonitrile,540-61-4,150.0,1500.0,40.18164749275,0.076968711417864,0.00018273605534684,-3.3650670941972E-07,2.406559537336E-10,-8.3857336248195E-14,1.184535076064E-17
C2H4N2O6,ethylene glycol dinitrate,628-96-6,150.0,1500.0,113.21967206352,-0.55510834798363,0.0036955754726545,-7.2453471742259E-06,6.855821211435E-09,-3.1915452707867E-12,5.8504589197781E-16
C2H4N4,cyanoguanidine,461-58-5,150.0,1500.0,101.85924520759,-0.4500269799794,0.0024082870903381,-4.3913408184155E-06,3.9990876998542E-09,-1.8195755024714E-12,3.286718891048E-16
C2H4O,acetaldehyde,75-07-0,150.0,1500.0,47.131239324321,-0.12644988211182,0.00086739243099028,-1.5271913868355E-06,1.3392274279807E-09,-5.9252077279361E-13,1.0490094344549E-16
C2H4O,ethylene oxide,75-21-8,150.0,1500.0,54.106952362229,-0.34834855293652,0.0018761448063194,-3.4310386962994E-06,3.1358023110627E-09,-1.4303710114748E-12,2.5871419096547E-16
C2H4OS,thioacetic-acid,507-09-5,150.0,1500.0,8.5032321129408,0.46329244125567,-0.0012456965964824,2.2934814748753E-06,-2.3320382338634E-09,1.1830240226224E-12,-2.3408634051858E-16
C2H4O2,acetic acid,64-19-7,150.0,1500.0,39.36099288536,-0.093501317460411,0.0010296067183396,-1.9576558913003E-06,1.7882170105752E-09,-8.1410227815468E-13,1.4733476511424E-16
C2H4O2,methyl formate,107-31-3,150.0,1500.0,44.343235926184,-0.11027557565078,0.001130953881438,-2.2882006432116E-06,2.2198330119481E-09,-1.0635337730779E-12,2.0076986262613E-16
C2H4O2S,thioglycolic acid,68-11-1,150.0,1500.0,92.945662884322,-0.38756266951676,0.0021563223610993,-4.0610256276432E-06,3.8168006434809E-09,-1.7834307016872E-12,3.2901479330982E-16
C2H4O3,glycolic acid,79-14-1,150.0,1500.0,114.83314358115,-0.66777104541594,0.0031652606742836,-5.8337004152051E-06,5.4166673413355E-09,-2.499980226005E-12,4.5559236491096E-16
C2H4O3,peroxyacetic acid,79-21-0,150.0,1500.0,110.88609064922,-0.72572422964024,0.0034851608993988,-6.5161084558337E-06,6.1296817855243E-09,-2.858115027321E-12,5.2488312132104E-16
C2H4S,ethylene sulfide,420-12-2,150.0,1500.0,51.698249736716,-0.29030023544399,0.0017296265034966,-3.2232531194502E-06,2.9259801334344E-09,-1.3033845510615E-12,2.2770501928712E-16
C2H5Br,bromoethane,74-96-4,150.0,1500.0,41.715907119844,-0.092482409044625,0.0010136818124982,-1.995841323978E-06,1.873858102478E-09,-8.6737969516279E-13,1.5836760608824E-16
C2H5Cl,ethyl chloride,75-00-3,150.0,1500.0,43.692247815497,-0.12478730764011,0.0011213584173495,-2.165815164933E-06,2.018055075852E-09,-9.3052040872767E-13,1.6953714028263E-16
C2H5ClO,2-chloroethanol,107-07-3,150.0,1500.0,35.549470764874,0.038473808577718,0.00065472010311387,-1.5096158266117E-06,1.583147602242E-09,-8.2110689134383E-13,1.6787953325461E-16
C2H5ClO,chloromethyl methyl ether,107-30-2,150.0,1500.0,92.764623745186,-0.42931729060281,0.0021494032827217,-3.9014442894911E-06,3.5929640226417E-09,-1.6574529459704E-12,3.0310852607039E-16
C2H5ClO2S,ethanesulfonyl chloride,594-44-5,150.0,1500.0,-22.698708926373,0.84277373685104,-0.0023113591665471,4.0652696014183E-06,-3.8840634045151E-09,1.854266643002E-12,-3.4762473982986E-16
C2H5Cl3Si,trichloroethylsilane,115-21-9,150.0,1500.0,77.673849861095,-0.090454679235069,0.0014522263251181,-3.2499797302616E-06,3.370227963797E-09,-1.6844037151144E-12,3.2586763908819E-16
C2H5F,ethyl fluoride,353-36-6,150.0,1500.0,45.216640165213,-0.15247935693047,0.0011699241044023,-2.1839173871737E-06,1.9945258665466E-09,-9.0734572090527E-13,1.637358538946E-16
C2H5I,ethyl iodide,75-03-6,150.0,1500.0,41.872080508712,-0.076610748131246,0.00093972130706241,-1.8570041640522E-06,1.7438060568726E-09,-8.070965081412E-13,1.4735197587958E-16
C2H5N,ethyleneimine,151-56-4,150.0,1500.0,67.457355102861,-0.51150193991201,0.0026514845731194,-4.9641261342089E-06,4.6896852616339E-09,-2.2180046762481E-12,4.157155605103E-16
C2H5NO,acetaldoxime,107-29-9,150.0,1500.0,78.40073242766,-0.3528761733755,0.0019446378487699,-3.5450439390002E-06,3.2376168152219E-09,-1.4801138465995E-12,2.6871577490909E-16
C2H5NO,acetamide,60-35-5,150.0,1500.0,45.194159356456,-0.10547330153923,0.0010472212279972,-1.9383769428136E-06,1.7356774118041E-09,-7.7532174729919E-13,1.3780919249375E-16
C2H5NO,N-methylformamide,123-39-7,150.0,1500.0,44.629496859418,-0.094131132243568,0.00099154239148797,-1.807302307737E-06,1.5921111238965E-09,-7.0187629230819E-13,1.2351672004474E-16
C2H5NO2,nitroethane,79-24-3,150.0,1500.0,41.134785954726,-0.045036206607502,0.0010549388883148,-2.1029182981873E-06,1.9510465434822E-09,-8.9128397811771E-13,1.6099826515954E-16
C2H5NO2,ethyl nitrite,109-95-5,150.0,1500.0,0.48723034580854,0.55287482815141,-0.0016949683057474,3.1666594967959E-06,-2.9993318060963E-09,1.3652340157675E-12,-2.3886051262299E-16
C2H5NO2,glycine,56-40-6,150.0,1500.0,47.142234287903,0.00029311607090774,0.00082467781822202,-1.6945135619207E-06,1.5865499421165E-09,-7.3000813513944E-13,1.3284512437384E-16
C2H5NO3,ethyl nitrate,625-58-1,150.0,1500.0,50.216468369124,-0.03436028407215,0.0012074282475308,-2.5011362401461E-06,2.3730619893472E-09,-1.1016087009728E-12,2.0174651994191E-16
C2H5N3O2,imidodicarbonic diamide,108-19-0,150.0,1500.0,65.682306853158,-0.027210359504392,0.0013261729871559,-2.864975976921E-06,2.8001658189437E-09,-1.3266246128006E-12,2.4628983627102E-16
C2H6,ethane,74-84-0,150.0,1500.0,45.660201157384,-0.17443358984941,0.0011061587253073,-1.9347154002638E-06,1.7025326553116E-09,-7.5735243113465E-13,1.3473983947141E-16
C2H6AlCl,dimethylaluminum chloride,1184-58-3,150.0,1500.0,40.657977400343,0.055402052183512,0.00074751729938982,-1.7954440944773E-06,1.9242323289483E-09,-1.0081650103448E-12,2.0678044689739E-16
C2H6Cl2Si,dichlorodimethylsilane,75-78-5,150.0,1500.0,86.27381788055,-0.15372816371585,0.0015007858577062,-3.0937361463252E-06,3.0435456403246E-09,-1.4657398001818E-12,2.7636153678944E-16
C2H6N2O,N-methylurea,598-50-5,150.0,1500.0,60.193214729884,-0.15196190630646,0.0015084052218093,-2.9879006969338E-06,2.8761379225747E-09,-1.3817406487567E-12,2.633468928808E-16
C2H6O,ethyl alcohol,64-17-5,150.0,1500.0,53.777048429513,-0.20730160509953,0.0014222707776942,-2.6298231395636E-06,2.3964861977731E-09,-1.0891225746142E-12,1.9639329537972E-16
C2H6O,dimethyl ether,115-10-6,150.0,1500.0,44.167067732306,-0.040993886358395,0.00063195105096877,-1.0906381804868E-06,9.1409511876513E-10,-3.8845864734099E-13,6.6577476720161E-17
C2H6OS,dimethyl sulfoxide,67-68-5,150.0,1500.0,80.276449735635,-0.23680014814542,0.0016072788033895,-3.0998850566917E-06,2.9916546593817E-09,-1.4536130729073E-12,2.8102746523544E-16
C2H6OS,2-mercaptoethanol,60-24-2,150.0,1500.0,53.672300382869,-0.026279559570355,0.00079170005011667,-1.5119212711585E-06,1.3820449734399E-09,-6.3438285844309E-13,1.1620361762856E-16
C2H6O2,ethylene glycol,107-21-1,150.0,1500.0,58.194361404969,-0.173337017589,0.0015332119213327,-3.0072783050296E-06,2.8609587236855E-09,-1.3532040789865E-12,2.5335439518025E-16
